Datetime,Tweet
2018-10-19 16:12:27+00:00,@DNC @TomSteyer @TomPerez @Oprah @MikeBloomberg @lyft @AskLyft @Uber @Uber_Support PLEASE HELP TO GET THESE PEOPLE TO THE POLLS. THE REPUBLICAN PARTY ARE TRYING TO SUPPRESS THERE VOTE. AMERICA NEEDS THERE VOTES.
2018-10-19 15:45:12+00:00,"Hey, @Uber_Support I just took a ride with a driver named Tony to SLC International Airport and your app won’t let me tip him. All my info is up to date and he deserves a tip. Please advise."
2018-10-19 15:24:51+00:00,"Hey y'all, can you turn up the volume and get some attention on this? Dodge City needs help to vote. @Uber @Uber_Support @DNC @ACLU @actblue @EdKrassen @krassenstein @ChrisJZullo @MichaelAvenatti @lyft @SenatorKelly @votolatino @MiFamiliaVota @iAmericaorg #gotv #voteblue #vote"
2018-10-19 15:08:10+00:00,Heads up @Uber_Support &amp; @Uber I'm digging into my financial statements to see how many refunds you never actually processed. Please hold.
2018-10-19 13:41:08+00:00,Hey @Uber_Support - y’all sent me an email saying someone used my account in Malaysia. I changed my password but can’t get into my app as it says my phone number and my email aren’t associated. Pls help ?
2018-10-19 09:49:14+00:00,"@Uber @uber_support SECOND fraudulent transaction in a month from a different bank reported to me because of, yet again, an UBER DATA BREACH. Absolutely disgusting #fraud #databreach AMEX called me instantly. 2nd card, different bank, within ONE month!! "
2018-10-19 03:59:41+00:00,THEN I cancel that fake ride and the next driver is like- I need one more passenger- I said I DIDNT ORDER AN UBER POOL. Wtf @Uber_Support
2018-10-19 03:55:30+00:00,Also when did. @Uber_Support @Uber become trash- this driver went To the wrong pick up place and then FAKE picked me up lol I canceled the ride pleas refund me / I did not take this ride
2018-10-19 03:02:04+00:00,"Thread: Yo @Uber / @Uber_Support if you are employing a fleet of WagonR’s in Mumbai, India then some background research would be useful. The cars are supposed to ferry people AND luggage, so if your cab has a CNG pump in its luggage compartment already, there is no space left."
2018-10-18 23:08:11+00:00,"I've held a licence since 1981, never refused to o South! #fewbadapples"
2018-10-18 21:07:41+00:00,Yo it really grinds my gears how fuckin @Uber @Uber_Support and @lyft @AskLyft drivers just deadass stop in the middle of the road. Pull the fuck over. You still gotta obey all the traffic laws the rest of the world does.
2018-10-18 19:57:41+00:00,I was also rejected by @Uber_Support &amp; @AskLyft to be a driver. &amp; was recently shopping for insurance &amp; was asked by @LibertyMutual if I had a criminal history #TimeDone
2018-10-18 18:32:15+00:00,Hey @UberEats thanks for charging me for an order I didn’t get and then not answering my help message @Uber_Support
2018-10-18 14:32:01+00:00,Love having my Uber account suspended for no reason and with no context @Uber_Support thanks for your communication 
2018-10-18 03:43:58+00:00,So I am convinced that a bot is running the @Uber_Support @UberEats account. Look at what has been going down in my DMs for the last two hours.
2018-10-18 02:40:08+00:00,Also let me thank all of you and @KoffeeBrown22 for being so polite and civil in this thread. There's not much of that on the internet. Like you all actually read my tweets and understand where I'm coming from and you understand both sides of the division. I'd give you all 5 
2018-10-18 00:30:16+00:00,Indeed I am. You won’t catch me in one.
2018-10-18 00:21:52+00:00,@Uber_Support @Uber you going to do anything about this?
2018-10-17 21:56:19+00:00,"So @Uber_Support I’m struggling to understand how you can charge a person for waiting time, but when your drivers leave people waiting on the street we all just have to grin and bear it?"
2018-10-17 21:55:12+00:00,Way to help your customers @Uber @Uber_Support. Looks like @lyft has a new customer now.
2018-10-17 21:39:51+00:00,I do not want Uber’s junk bonds and common stock. @Uber_Support @dkhos How abt is u stop the gimmicks and just pay drivers better and give us back our multiplier surge? @UberTranslater @PhucUber @SenSanders
2018-10-17 18:11:32+00:00,I reported my @Uber driver yesterday for driving dangerously and then he turned around and said I left stains from cigarettes and coke in his car that were there for a long time before.... but I got charged $40. I DON’T EVEN SMOKE CIGARETTES OR DRINK COKE @Uber_Support
2018-10-17 16:17:59+00:00,"Hi @Uber @Uber_Support @Uber_India @Uber_Delhi because of some stupid problem with your app, you guys ended up charging me INR 700 for a trip that I took where the total bill was supposed to be INR 131. And my complaints on the app have been ignored since. Do you mind checking?"
2018-10-17 11:43:46+00:00,"@Uber_Support I was overcharged, the driver added 13 miles to my journey. I have sent many support emails outlining the issue but just get proforma rejections. Why are you ignoring my issue?"
2018-10-17 08:42:43+00:00,"You care about food & #UberEATS cares about money (asking to contact driver to deliver to new destination), NO ONE cares about driver who will travel twice for one delivery &amp; will be paid for ONLY ONE destination from the food pick up point. #Unjustice @IWW_Couriers @GMB_union"
2018-10-17 04:42:30+00:00,"Sir, area traffic inspector has been informed and you may contact area traffic inspector Hauz khas circle at 8750871483. @dcptsr"
2018-10-17 04:37:17+00:00,"Dear @dtptraffic @DelhiPolice this is an unclaimed Cab (Taxi) probably of @uber @uber_support has been lying parked outside H-6 Green Park Ext, Hukum Chand Marg, New Delhi-16 for last 10 days. Kindly toe the vehicle away as it presents a security risk lying unclaimed ! "
2018-10-17 02:49:30+00:00,"Note to self: When your @Uber driver starts out by saying “What up, girl?” just get out of the car. I knew I shouldn’t try Uber again! #RideScare @Uber_Support"
2018-10-17 01:09:51+00:00,"How is so difficult to implement voice calls in an app? @Uber_Support @Uber call a driver in Mexico is impossible, and because location for pickup is always wrong, overall user experience is terrible"
2018-10-17 00:28:59+00:00,I'm not sure how it works with @lyft or @Uber_Support Uber But Kyle and I work for the very reasonable rate of free and don't need a smartphone
2018-10-16 19:00:19+00:00,"I have his phone number if y’all really need it. Let me pray about this decision first, though."
2018-10-16 18:28:36+00:00,@Uber_Support @Uber @UberUK Quick warning to everyone to change your passwords on Uber if you haven't done recently - my account has been hacked and money taken only to find out there was a big security breach in 2016 that was kept quiet and I was never informed about!
2018-10-16 17:42:18+00:00,Hey @Uber_Support how fair is it that your disgruntled driver makes me feel unsafe as he had to accept my trip beyond his destination i.e Goregoan. Due to which your driver took unsolicited diversion around #Goregaon when my trip was from #Bandra to #Dahisar .
2018-10-16 17:34:16+00:00,"So, how many stars did you give them?"
2018-10-16 10:21:25+00:00,"Are you kidding @Uber.. I wrote ur team, am still unable to login in app but getting following response. If your team also unable to resolve the issue then @Olacabs will look into it what..!!And no further response from your support team. Pathetic... @Uber_Support @Uber_India"
2018-10-16 08:41:31+00:00,"@MayorofLondon Transport for London’s decision not to grant Uber an operating licence last September, which I fully supported, was based on a simple premise: that everyone must play by the same rules – no matter how big or powerful they may be."
2018-10-16 05:20:17+00:00,"I actually feel like laughing when @Olacabs and @Uber @Uber_Support talk of customer satisfaction!! Fares are always high, drivers cancel at their own whims and fancies or keep the app switched off #falseclaims"
2018-10-16 05:03:02+00:00,"yes yes! i reported this to the police today, just spreading the word so we can all be safe & aware"
2018-10-16 05:00:16+00:00,"Don't take any chances, still report him and notify the police before it's too late"
2018-10-16 04:40:31+00:00,So @uber_kenya is no longer active on Twitter cc @CofekRebranded wake them up uber customers can't communicate with uber Kenya online via @ProcessDigtal @Uber_Support
2018-10-16 04:03:30+00:00,there’s a possibility he could just be using their stickers without even being their driver so it doesn’t look suspicious when he pulls up to girls
2018-10-16 02:23:13+00:00,Just realized Uber gave me the credit in Dominican Pesos which apparently they won’t let me apply to rides in the United States. Great customer service @Uber_Support 
2018-10-16 00:42:04+00:00,"I am sorry, what?! Why is there no record of this in my trips feature and why is this the most expensive Uber I have ever taken? Would be great to have some details and not be charged 3 MONTHS later?! I’d call this...urm...your bad @Uber ?! @Uber_Support "
2018-10-16 00:09:14+00:00,"@Uber @dkhos @Uber_Support when u released #pennysurge it was explained the fixed amount was multiplied on long trips. This is so typical behavior of you, lie, lie, lie."
2018-10-16 00:03:09+00:00,"Hey @Uber_Support - thanks for getting back to me. Call of the dogs, though, my iPad has been found! The next passenger found it, and saw that my driver was unwilling/unable to deal with it. So he took it and called me. There is still good in this world."
2018-10-15 22:47:42+00:00,"The last time I needed @Uber_Support was 2015. I’m looking at that chat now. Took you guys 3 minutes to get back to me. Now... it’s been way over an hour. What’s changed, @Uber ? Is it me? I guess I’ve put on a few pounds, to be honest..."
2018-10-15 22:38:51+00:00,"Hey @Uber_Support and @Uber - I left an iPad in a car this afternoon. Um... help? I mean, I followed all the steps, but have yet to connect with my driver or any other humans. You guys have any humans lying around?"
2018-10-15 18:06:40+00:00,"they are not taxis,they are just people driving you home in there private cars"
2018-10-15 15:10:35+00:00,I hope this is going to include a full refund!! Downright dangerous. We use taxis to make sure we get home safely. Just not acceptable. Glad you did get home safe @chizzyakudolu!!
2018-10-15 10:01:08+00:00,Don't forget to screenshot when you need to fight for royalties Gersh.
2018-10-15 07:30:01+00:00,"@Uber_Support I was fined amount of 334₺(Turkish Lira) by the police because of using Uber, I demand that Uber pay the fine. I’ve sent the documents of the fine but couldn’t get any feedback on help section of application."
2018-10-15 07:24:15+00:00,Went to get in my @Uber and it was the wrong car and the wrong license plate. They knew my name but it felt too weird and I cancelled and had to pay a fee: anyone else experience this? @Uber_Support
2018-10-15 05:56:40+00:00,Pathetic service by @Uber_Support @Uber_India &amp; @ola_supports @Olacabs in Kolkata. Been cancelling rides for fun. Sort your guys out. #shambles
